,ID,Year_Birth,Education,Marital_Status,Income,Income_category,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,median_income,Age,Join_year,Childhome,Total_Mnt,Total_num_purchase,Total_accept,Order_value
1959,7530,1950-01-01,Postgraduate,Single,56551.0,3. Upper-Middle,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,53294.5,65,2014,2,138,14,0,9.857142857142858
1960,8925,1965-01-01,Postgraduate,Married,70053.0,4. Upper,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,55250.0,50,2013,1,1012,31,0,32.645161290322584
1961,3009,1962-01-01,Postgraduate,Single,71670.0,4. Upper,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,53645.0,53,2013,0,1766,21,6,84.0952380952381
1962,6355,1978-01-01,Graduate,Married,44359.0,2. Lower-Middle,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,43526.0,37,2014,2,45,12,0,3.75
1963,3517,1952-01-01,Graduate,Single,40887.0,2. Lower-Middle,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,61823.0,63,2013,2,161,19,1,8.473684210526315
1964,1158,1966-01-01,Graduate,Single,48877.0,2. Lower-Middle,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,54942.0,49,2014,1,144,15,0,9.6
1965,6203,1947-01-01,Graduate,Married,74485.0,4. Upper,0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,72403.0,68,2013,0,1734,29,0,59.793103448275865
1966,7165,1972-01-01,Graduate,Married,64474.0,3. Upper-Middle,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,44503.0,43,2013,1,823,27,0,30.48148148148148
1967,3595,1963-01-01,Graduate,Married,77226.0,4. Upper,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,52425.5,52,2014,1,1138,31,0,36.70967741935484
1968,8537,1949-01-01,Graduate,Single,72643.0,4. Upper,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,69768.5,66,2013,0,1429,23,2,62.130434782608695
1969,4331,1978-01-01,Postgraduate,Married,85738.0,4. Upper,0,0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,64719.0,37,2014,0,1371,22,2,62.31818181818182
1970,6281,1966-01-01,Graduate,Single,55686.0,3. Upper-Middle,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,54942.0,49,2013,1,982,20,1,49.1
1971,4338,1983-01-01,Graduate,Single,39062.0,2. Lower-Middle,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,37292.0,32,2014,1,44,9,1,4.888888888888889
1972,2452,1971-01-01,Graduate,Married,34600.0,1. Lower,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,42075.5,44,2013,2,318,25,1,12.72
1973,9507,1975-01-01,Graduate,Married,40794.0,2. Lower-Middle,0,1,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,56243.0,40,2013,1,434,23,0,18.869565217391305
1974,8360,1971-01-01,Undergraduate,Married,54690.0,3. Upper-Middle,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,51904.0,44,2013,2,198,15,0,13.2
1975,10311,1969-01-01,Graduate,Married,4428.0,1. Lower,0,1,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,53289.0,46,2013,1,359,26,0,13.807692307692308
1976,5117,1963-01-01,Undergraduate,Married,32632.0,1. Lower,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,36090.0,52,2012,0,576,23,0,25.043478260869566
1977,4867,1968-01-01,Postgraduate,Single,38236.0,2. Lower-Middle,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,42564.0,47,2013,2,88,18,0,4.888888888888889
1978,9289,1979-01-01,Graduate,Married,36781.0,2. Lower-Middle,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,60313.0,36,2014,1,63,14,1,4.5
1979,10913,1984-01-01,Postgraduate,Single,31385.0,1. Lower,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,30931.0,31,2012,1,27,12,2,2.25
1980,3032,1984-01-01,Graduate,Married,24570.0,1. Lower,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,35196.0,31,2013,1,193,20,0,9.65
1981,8524,1974-01-01,Postgraduate,Single,25509.0,1. Lower,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,39767.0,41,2012,1,101,18,1,5.611111111111111
1982,3334,1951-01-01,Graduate,Married,94642.0,4. Upper,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,55547.0,64,2014,0,2211,22,2,100.5
1983,4470,1962-01-01,Postgraduate,Married,58646.0,3. Upper-Middle,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,58946.5,53,2013,1,140,12,0,11.666666666666666
1984,1406,1975-01-01,Graduate,Single,53201.0,3. Upper-Middle,1,1,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,56243.0,40,2013,2,415,29,0,14.310344827586206
1985,8619,1957-01-01,Graduate,Married,21994.0,1. Lower,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,50388.0,58,2012,1,22,9,0,2.4444444444444446
1986,10821,1978-01-01,Graduate,Married,57113.0,3. Upper-Middle,1,1,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,43526.0,37,2013,2,263,23,0,11.434782608695652
1987,4552,1991-01-01,Graduate,Married,51373.0,2. Lower-Middle,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,51373.0,24,2013,0,393,16,0,24.5625
1988,898,1986-01-01,Graduate,Married,23477.0,1. Lower,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,38508.0,29,2013,1,147,18,0,8.166666666666666
1989,9797,1956-01-01,Graduate,Married,58116.0,3. Upper-Middle,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,54450.0,59,2014,1,443,18,0,24.61111111111111
1990,10949,1963-01-01,Postgraduate,Single,72968.0,4. Upper,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,48918.0,52,2013,0,1958,22,2,89.0
1991,8212,1971-01-01,Postgraduate,Married,39791.0,2. Lower-Middle,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,41313.0,44,2013,1,174,17,0,10.235294117647058
1992,6248,1947-01-01,Postgraduate,Single,91712.0,4. Upper,0,0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,77862.5,68,2013,0,2217,30,2,73.9
1993,10164,1958-01-01,Graduate,Single,94472.0,4. Upper,0,1,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,65148.0,57,2014,1,1691,21,2,80.52380952380952
1994,4547,1960-01-01,Graduate,Married,13672.0,1. Lower,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,55026.0,55,2013,2,25,14,0,1.7857142857142858
1995,6815,1980-01-01,Undergraduate,Married,96547.0,4. Upper,0,0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,45889.0,35,2014,0,809,23,4,35.17391304347826
1996,4122,1975-01-01,Graduate,Married,79205.0,4. Upper,0,0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,56243.0,40,2012,0,895,20,2,44.75
1997,10841,1975-01-01,Postgraduate,Married,56559.0,3. Upper-Middle,0,1,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,60631.0,40,2012,1,484,22,0,22.0
1998,5370,1973-01-01,Postgraduate,Married,32644.0,1. Lower,1,0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,47643.0,42,2013,1,413,26,1,15.884615384615385
1999,176,1980-01-01,Undergraduate,Single,67506.0,3. Upper-Middle,0,1,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,45889.0,35,2014,1,331,15,0,22.066666666666666
2000,4860,1970-01-01,Graduate,Single,24206.0,1. Lower,1,0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,53187.0,45,2013,1,25,11,0,2.272727272727273
2001,10757,1967-01-01,Postgraduate,Single,28420.0,1. Lower,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,56447.5,48,2013,1,13,10,0,1.3
2002,4023,1970-01-01,Graduate,Married,22979.0,1. Lower,1,0,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,53187.0,45,2012,1,115,18,1,6.388888888888889
2003,6679,1966-01-01,Graduate,Single,33279.0,1. Lower,0,0,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,54942.0,49,2014,0,16,7,0,2.2857142857142856
2004,9923,1972-01-01,Postgraduate,Single,46423.0,2. Lower-Middle,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,47958.5,43,2013,2,92,16,0,5.75
2005,7181,1977-01-01,Graduate,Married,30368.0,1. Lower,0,1,2013-11-07,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,42014.0,38,2013,1,52,15,0,3.466666666666667
2006,3599,1970-01-01,Graduate,Married,63684.0,3. Upper-Middle,0,1,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,53187.0,45,2012,1,1464,28,0,52.285714285714285
2007,405,1964-01-01,Graduate,Single,41638.0,2. Lower-Middle,0,1,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,53872.0,51,2013,1,441,25,1,17.64
2008,6870,1959-01-01,Postgraduate,Single,68805.0,4. Upper,0,1,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,53195.5,56,2013,1,283,14,0,20.214285714285715
2009,832,1966-01-01,Postgraduate,Married,65814.0,3. Upper-Middle,0,1,2014-03-02,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,52588.5,49,2014,1,747,28,0,26.678571428571427
2010,2002,1958-01-01,Graduate,Single,71964.0,4. Upper,0,0,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,65148.0,57,2013,0,1870,20,0,93.5
2011,3657,1986-01-01,Graduate,Single,39146.0,2. Lower-Middle,1,0,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,38508.0,29,2013,1,165,19,0,8.68421052631579
2012,500,1977-01-01,Graduate,Married,96876.0,4. Upper,0,0,2013-08-06,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,42014.0,38,2013,0,1941,26,4,74.65384615384616
2013,1951,1981-01-01,Undergraduate,Married,34445.0,1. Lower,0,0,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,29462.5,34,2013,0,839,36,0,23.305555555555557
2014,3262,1958-01-01,Graduate,Single,68281.0,4. Upper,0,0,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,65148.0,57,2012,0,1655,30,1,55.166666666666664
2015,4102,1975-01-01,Undergraduate,Married,37284.0,2. Lower-Middle,1,1,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,37284.0,40,2013,2,23,10,0,2.3
2016,7042,1983-01-01,Graduate,Married,36790.0,2. Lower-Middle,0,0,2013-03-01,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,37292.0,32,2013,0,66,15,1,4.4
2017,10598,1967-01-01,Graduate,Married,27943.0,1. Lower,1,1,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,55657.0,48,2013,2,37,16,0,2.3125
2018,255,1951-01-01,Graduate,Single,22263.0,1. Lower,1,1,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,55547.0,64,2014,2,21,12,0,1.75
2019,2375,1972-01-01,Graduate,Married,30261.0,1. Lower,1,2,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,44503.0,43,2012,3,22,12,0,1.8333333333333333
2020,9829,1978-01-01,Graduate,Married,28587.0,1. Lower,1,0,2014-02-12,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,43526.0,37,2014,1,78,15,0,5.2
2021,6214,1982-01-01,Postgraduate,Married,43815.0,2. Lower-Middle,1,0,2013-04-05,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,27590.0,33,2013,1,79,12,0,6.583333333333333
2022,4954,1956-01-01,Graduate,Married,48195.0,2. Lower-Middle,1,1,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,54450.0,59,2014,2,265,23,0,11.521739130434783
2023,7861,1952-01-01,Postgraduate,Married,77027.0,4. Upper,0,1,2014-02-05,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,49863.5,63,2014,1,1175,23,0,51.08695652173913
2024,4837,1965-01-01,Postgraduate,Married,71322.0,4. Upper,0,1,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,57236.0,50,2013,1,1305,32,0,40.78125
2025,9423,1979-01-01,Postgraduate,Married,32765.0,1. Lower,1,0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,33462.0,36,2014,1,46,13,0,3.5384615384615383
2026,4198,1965-01-01,Graduate,Married,29672.0,1. Lower,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,59594.0,50,2013,2,25,10,0,2.5
2027,153,1953-01-01,Graduate,Single,23272.0,1. Lower,0,0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,53653.0,62,2013,0,46,9,0,5.111111111111111
2028,9323,1949-01-01,Postgraduate,Married,49912.0,2. Lower-Middle,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,49912.0,66,2012,1,874,34,2,25.705882352941178
2029,10001,1985-01-01,Undergraduate,Married,7500.0,1. Lower,1,0,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,33812.0,30,2012,1,100,19,0,5.2631578947368425
2030,3945,1947-01-01,Postgraduate,Single,68117.0,3. Upper-Middle,0,1,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,70588.0,68,2013,1,930,31,2,30.0
2031,3799,1955-01-01,Graduate,Married,67225.0,3. Upper-Middle,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,59925.0,60,2013,1,868,28,0,31.0
2032,8625,1976-01-01,Graduate,Married,17649.0,1. Lower,1,0,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,46179.5,39,2013,1,45,17,0,2.6470588235294117
2033,3491,1975-01-01,Graduate,Married,55914.0,3. Upper-Middle,0,1,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,56243.0,40,2013,1,1260,36,0,35.0
2034,983,1984-01-01,Graduate,Married,40059.0,2. Lower-Middle,1,0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,35196.0,31,2013,1,414,20,1,20.7
2035,9119,1950-01-01,Graduate,Married,60905.0,3. Upper-Middle,0,1,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,48070.0,65,2013,1,392,17,0,23.058823529411764
2036,4786,1977-01-01,Graduate,Married,75330.0,4. Upper,1,1,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,42014.0,38,2012,2,1109,35,0,31.685714285714287
2037,5872,1951-01-01,Graduate,Single,60689.0,3. Upper-Middle,0,1,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,55547.0,64,2013,1,639,25,0,25.56
2038,6568,1984-01-01,Graduate,Married,38680.0,2. Lower-Middle,1,0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,35196.0,31,2013,1,79,13,0,6.076923076923077
2039,5628,1982-01-01,Graduate,Married,61416.0,3. Upper-Middle,0,0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,47737.5,33,2013,0,1665,30,1,55.5
2040,5631,1991-01-01,Graduate,Single,49767.0,2. Lower-Middle,0,0,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,51373.0,24,2013,0,692,22,0,31.454545454545453
2041,4974,1970-01-01,Graduate,Single,83273.0,4. Upper,1,2,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,53187.0,45,2012,3,1392,36,0,38.666666666666664
2042,8416,1981-01-01,Graduate,Married,29009.0,1. Lower,1,0,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,42064.5,34,2013,1,44,13,0,3.3846153846153846
2043,5454,1979-01-01,Postgraduate,Married,45057.0,2. Lower-Middle,1,0,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,33462.0,36,2013,1,50,11,0,4.545454545454546
2044,4095,1971-01-01,Graduate,Married,37150.0,2. Lower-Middle,1,0,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,42075.5,44,2012,1,467,28,0,16.678571428571427
2045,5474,1970-01-01,Graduate,Single,43020.0,2. Lower-Middle,1,0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,53187.0,45,2013,1,223,18,0,12.38888888888889
2046,4268,1959-01-01,Graduate,Married,53154.0,3. Upper-Middle,0,1,2014-06-09,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,59646.5,56,2014,1,158,13,0,12.153846153846153
2047,10701,1973-01-01,Graduate,Married,65308.0,3. Upper-Middle,0,0,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,50121.0,42,2013,0,1211,32,2,37.84375
2048,3507,1970-01-01,Graduate,Single,76467.0,4. Upper,1,0,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,53187.0,45,2012,1,1575,20,1,78.75
2049,2079,1947-01-01,Undergraduate,Married,81044.0,4. Upper,0,0,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,81044.0,68,2013,0,1208,23,0,52.52173913043478
2050,626,1951-01-01,Graduate,Married,32871.0,1. Lower,1,1,2013-03-09,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,55547.0,64,2013,2,43,9,0,4.777777777777778
2051,4426,1975-01-01,Graduate,Single,55801.0,3. Upper-Middle,1,1,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,56243.0,40,2013,2,527,28,1,18.821428571428573
2052,2591,1959-01-01,Graduate,Single,76320.0,4. Upper,0,1,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,59646.5,56,2014,1,932,17,0,54.8235294117647
2053,10509,1955-01-01,Postgraduate,Single,36927.0,2. Lower-Middle,1,1,2014-06-02,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,48757.0,60,2014,2,71,16,0,4.4375
2054,6382,1953-01-01,Graduate,Married,48794.0,2. Lower-Middle,1,1,2014-06-26,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,53653.0,62,2014,2,54,9,0,6.0
2055,6673,1965-01-01,Graduate,Single,23478.0,1. Lower,0,0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,59594.0,50,2013,0,129,15,0,8.6
2056,7441,1973-01-01,Graduate,Single,71128.0,4. Upper,1,0,2012-10-06,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,50121.0,42,2012,1,1615,34,0,47.5
2057,1071,1976-01-01,Postgraduate,Single,70179.0,4. Upper,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,55412.0,39,2013,1,1034,31,0,33.354838709677416
2058,10061,1950-01-01,Graduate,Married,59462.0,3. Upper-Middle,0,1,2013-01-05,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,48070.0,65,2013,1,1088,32,0,34.0
2059,7187,1969-01-01,Postgraduate,Married,44121.5,2. Lower-Middle,1,1,2013-05-18,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,44121.5,46,2013,2,721,28,0,25.75
2060,8775,1969-01-01,Graduate,Married,38361.0,2. Lower-Middle,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,53289.0,46,2013,1,137,17,0,8.058823529411764
2061,1612,1981-01-01,Postgraduate,Single,50945.0,2. Lower-Middle,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,50945.0,34,2013,1,47,14,0,3.357142857142857
2062,2345,1982-01-01,Postgraduate,Married,70038.0,4. Upper,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,70038.0,33,2013,0,1244,19,0,65.47368421052632
2063,322,1978-01-01,Graduate,Married,42554.0,2. Lower-Middle,1,1,2013-01-12,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,43526.0,37,2013,2,41,11,0,3.727272727272727
2064,10897,1974-01-01,Graduate,Married,67445.0,3. Upper-Middle,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,44989.0,41,2012,1,1174,38,0,30.894736842105264
2065,123,1951-01-01,Graduate,Single,67046.0,3. Upper-Middle,0,1,2013-01-06,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,55547.0,64,2013,1,993,17,0,58.411764705882355
2066,6103,1948-01-01,Graduate,Married,42192.0,2. Lower-Middle,0,0,2013-09-06,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,73904.0,67,2013,0,100,11,0,9.090909090909092
2067,7899,1952-01-01,Postgraduate,Married,77610.0,4. Upper,0,1,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,61505.0,63,2012,1,1680,24,0,70.0
2068,10500,1984-01-01,Graduate,Married,31761.0,1. Lower,1,0,2014-04-05,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,35196.0,31,2014,1,98,14,0,7.0
2069,1655,1979-01-01,Graduate,Married,34350.0,1. Lower,1,0,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,60313.0,36,2013,1,48,12,0,4.0
2070,2406,1949-01-01,Graduate,Married,54591.0,3. Upper-Middle,0,1,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,69768.5,66,2013,1,519,24,0,21.625
2071,2712,1956-01-01,Graduate,Married,71866.0,4. Upper,0,1,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,54450.0,59,2013,1,715,23,0,31.08695652173913
2072,5517,1969-01-01,Graduate,Married,25293.0,1. Lower,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,53289.0,46,2013,1,37,13,0,2.8461538461538463
2073,10643,1987-01-01,Postgraduate,Single,42000.0,2. Lower-Middle,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,51563.0,28,2013,0,653,25,1,26.12
2074,2254,1983-01-01,Graduate,Married,69520.0,4. Upper,0,0,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,37292.0,32,2013,0,1455,26,0,55.96153846153846
2075,10281,1970-01-01,Graduate,Single,64713.0,3. Upper-Middle,1,0,2014-02-07,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,53187.0,45,2014,1,602,23,1,26.17391304347826
2076,6958,1977-01-01,Postgraduate,Married,27889.0,1. Lower,1,0,2013-07-05,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,46808.0,38,2013,1,26,11,0,2.3636363636363638
2077,954,1960-01-01,Undergraduate,Single,22123.0,1. Lower,0,0,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,22123.0,55,2014,0,102,12,0,8.5
2078,5079,1971-01-01,Graduate,Married,42075.5,2. Lower-Middle,1,1,2013-03-03,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,42075.5,44,2013,2,97,18,0,5.388888888888889
2079,10339,1954-01-01,Postgraduate,Married,52884.5,3. Upper-Middle,0,1,2013-06-23,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,52884.5,61,2013,1,207,17,0,12.176470588235293
2080,4643,1973-01-01,Graduate,Married,27803.0,1. Lower,1,0,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,50121.0,42,2012,1,176,17,0,10.352941176470589
2081,3117,1955-01-01,Graduate,Single,59925.0,3. Upper-Middle,0,1,2013-10-18,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,0,59925.0,60,2013,1,450,22,0,20.454545454545453
2082,6497,1960-01-01,Graduate,Married,51651.0,3. Upper-Middle,0,1,2012-11-07,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,55026.0,55,2012,1,433,25,0,17.32
2083,5396,1988-01-01,Graduate,Married,68487.0,4. Upper,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,40815.0,27,2013,0,1366,34,0,40.1764705882353
2084,5250,1943-01-01,Postgraduate,Single,71335.5,4. Upper,0,0,2013-10-30,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,1,71335.5,72,2013,0,1564,23,2,68.0
